(source, target),num_edges,timestamp
(3041, 372),3192,1447756824.807992
(6946, 6409),3191,1447756825.103093
(6409, 164),3190,1447756825.404318
(6950, 5817),3189,1447756825.694740
(2610, 6950),3188,1447756825.979427
(6950, 3009),3187,1447756826.261093
(5817, 3009),3186,1447756826.562977
(3009, 2610),3185,1447756826.844991
(6951, 6971),3184,1447756827.203350
(6951, 565),3183,1447756827.497011
(6955, 6651),3182,1447756827.813149
(6651, 562),3181,1447756828.119983
(6956, 6957),3180,1447756828.413019
(6956, 108),3179,1447756828.716005
(6966, 5978),3178,1447756829.017567
(5978, 881),3177,1447756829.311108
(6968, 5969),3176,1447756829.606334
(5969, 1004),3175,1447756829.914615
(6972, 3093),3174,1447756830.222895
(3093, 667),3173,1447756830.536024
(6975, 2659),3172,1447756830.827880
(2659, 37),3171,1447756831.122359
(6977, 6206),3170,1447756831.410271
(6206, 5993),3169,1447756831.717617
(6206, 3034),3168,1447756832.009629
(6977, 5993),3167,1447756832.326623
(5993, 3034),3166,1447756832.628469
(6979, 1558),3165,1447756832.938035
(1557, 6979),3164,1447756833.236251
(6982, 3039),3163,1447756833.540349
(1647, 6982),3162,1447756833.837782
(6983, 6648),3161,1447756834.156445
(6648, 147),3160,1447756834.463055
(6985, 3613),3159,1447756834.761572
(3613, 149),3158,1447756835.059986
(6986, 6937),3157,1447756835.354709
(6937, 2157),3156,1447756835.658865
(6989, 6090),3155,1447756835.948079
(6090, 2023),3154,1447756836.247495
(6990, 6349),3153,1447756836.555946
(6349, 5510),3152,1447756836.857170
(6995, 1685),3151,1447756837.142230
(1685, 1399),3150,1447756837.486233
(6999, 6916),3149,1447756837.785931
(6916, 5352),3148,1447756838.090922
(7002, 6504),3147,1447756838.387327
(2827, 7002),3146,1447756838.698174
(7003, 2841),3145,1447756838.996769
(2841, 1012),3144,1447756839.287682
(7012, 5599),3143,1447756839.579257
(5599, 3003),3142,1447756839.887922
(7013, 6196),3141,1447756840.213924
(6196, 3008),3140,1447756840.509757
(7019, 6054),3139,1447756840.814012
(6054, 1622),3138,1447756841.116302
(7024, 7023),3137,1447756841.425956
(194, 7024),3136,1447756841.721294
(7024, 6329),3135,1447756842.019304
(7023, 6329),3134,1447756842.337398
(6329, 194),3133,1447756842.647376
(7037, 5154),3132,1447756842.949004
(4472, 7037),3131,1447756843.239926
(7037, 2490),3130,1447756843.550182
(5154, 4472),3129,1447756843.857860
(4472, 2490),3128,1447756844.169499
(7049, 5761),3127,1447756844.462013
(5761, 3149),3126,1447756844.742767
(7051, 6842),3125,1447756845.028212
(6842, 2979),3124,1447756845.329370
(7054, 6073),3123,1447756845.659824
(6073, 970),3122,1447756845.952424
(7055, 3497),3121,1447756846.240448
(3497, 3269),3120,1447756846.532717
(7059, 3805),3119,1447756846.817649
(1468, 3805),3118,1447756847.097241
(7064, 7065),3117,1447756847.402756
(7064, 197),3116,1447756847.715641
(7066, 3608),3115,1447756848.008998
(3608, 1738),3114,1447756848.298230
(7067, 6187),3113,1447756848.576393
(6187, 6186),3112,1447756848.884032
(7076, 6192),3111,1447756849.186370
(5972, 7076),3110,1447756849.485236
(7076, 3612),3109,1447756849.778419
(6192, 5972),3108,1447756850.075334
(5972, 3612),3107,1447756850.364772
(7083, 5458),3106,1447756850.665256
(5458, 323),3105,1447756850.972250
(7095, 6333),3104,1447756851.254768
(1899, 7095),3103,1447756851.552751
(7102, 5879),3102,1447756851.861604
(5879, 3181),3101,1447756852.142960
(7103, 6047),3100,1447756852.440583
(6047, 5877),3099,1447756852.748242
(7113, 7112),3098,1447756853.044791
(777, 7113),3097,1447756853.343685
(7113, 5070),3096,1447756853.620484
(5070, 7112),3095,1447756853.903848
(5070, 777),3094,1447756854.197568
(7114, 2877),3093,1447756854.512660
(2877, 345),3092,1447756854.823950
(7116, 2260),3091,1447756855.122296
(2260, 1879),3090,1447756855.424086
(7120, 1338),3089,1447756855.741215
(1338, 270),3088,1447756856.035579
(7123, 3294),3087,1447756856.345227
(3294, 1241),3086,1447756856.653761
(7126, 5282),3085,1447756856.960791
(1970, 7126),3084,1447756857.270726
(7127, 5833),3083,1447756857.581812
(5833, 2273),3082,1447756857.891802
(7129, 3305),3081,1447756858.220086
(3305, 671),3080,1447756858.516682
(7131, 7060),3079,1447756858.809251
(7060, 120),3078,1447756859.118201
(7134, 2807),3077,1447756859.424793
(2296, 7134),3076,1447756859.740042
(7135, 4534),3075,1447756860.051535
(4534, 2312),3074,1447756860.356220
(7140, 6961),3073,1447756860.649965
(6961, 111),3072,1447756860.948278
(7142, 3544),3071,1447756861.240615
(3544, 3542),3070,1447756861.538913
(7144, 4419),3069,1447756861.844868
(2762, 7144),3068,1447756862.127286
(7146, 4076),3067,1447756862.416414
(4076, 123),3066,1447756862.728111
(7147, 6874),3065,1447756863.012340
(6874, 3491),3064,1447756863.311805
(7150, 6876),3063,1447756863.626308
(6876, 4629),3062,1447756863.930745
(7151, 6920),3061,1447756864.242152
(6920, 58),3060,1447756864.558287
(7161, 5403),3059,1447756864.847501
(5403, 2935),3058,1447756865.144927
(7163, 5899),3057,1447756865.440383
(5899, 4415),3056,1447756865.742301
(7167, 7108),3055,1447756866.041243
(6746, 7167),3054,1447756866.335186
(7173, 6803),3053,1447756866.637827
(6803, 5734),3052,1447756866.935498
(7177, 6695),3051,1447756867.238932
(2135, 7177),3050,1447756867.549151
(7187, 7186),3049,1447756867.855078
(7186, 6714),3048,1447756868.213750
(7195, 2858),3047,1447756868.505800
(1397, 7195),3046,1447756868.811397
(7200, 4611),3045,1447756869.111085
(4611, 2466),3044,1447756869.415790
(7203, 6797),3043,1447756869.704007
(6797, 1320),3042,1447756870.014161
(7205, 6581),3041,1447756870.308162
(6581, 6144),3040,1447756870.616356
(7207, 2475),3039,1447756870.916476
(2475, 1356),3038,1447756871.220271
(7215, 5617),3037,1447756871.521369
(5617, 4411),3036,1447756871.804649
(7219, 2991),3035,1447756872.097738
(2991, 1764),3034,1447756872.420582
(7224, 3679),3033,1447756872.714454
(3679, 3584),3032,1447756873.027705
(7227, 2983),3031,1447756873.320975
(2983, 1460),3030,1447756873.639450
(7240, 2441),3029,1447756873.969159
(2441, 1784),3028,1447756874.289438
(7249, 6850),3027,1447756874.573145
(6850, 5367),3026,1447756874.877233
(7251, 4384),3025,1447756875.185643
(4384, 3429),3024,1447756875.477543
(7252, 5999),3023,1447756875.781778
(5999, 3430),3022,1447756876.102130
(7257, 7204),3021,1447756876.386408
(7204, 664),3020,1447756876.666399
(7259, 6143),3019,1447756876.974892
(1107, 7259),3018,1447756877.301931
(7265, 1116),3017,1447756877.593812
(83, 7265),3016,1447756877.900495
(7267, 2416),3015,1447756878.196434
(299, 7267),3014,1447756878.499646
(7273, 6444),3013,1447756878.791674
(4778, 7273),3012,1447756879.101754
(7274, 6443),3011,1447756879.416255
(3224, 7274),3010,1447756879.722288
(7277, 6919),3009,1447756880.024465
(6919, 4050),3008,1447756880.337611
(7279, 5197),3007,1447756880.630185
(5197, 1552),3006,1447756880.911559
(7290, 5034),3005,1447756881.215556
(5034, 4965),3004,1447756881.519600
(7293, 7047),3003,1447756881.814537
(7047, 6857),3002,1447756882.113756
(7294, 6083),3001,1447756882.410073
(6083, 4130),3000,1447756882.713706
(7296, 5158),2999,1447756883.053623
(5158, 4656),2998,1447756883.348754
(7314, 3899),2997,1447756883.692154
(2422, 7314),2996,1447756883.976727
(7320, 5882),2995,1447756884.292712
(5882, 757),2994,1447756884.590258
(7321, 7317),2993,1447756884.875956
(7317, 5105),2992,1447756885.187109
(7326, 3521),2991,1447756885.493661
(3521, 767),2990,1447756885.792333
(7329, 1497),2989,1447756886.087301
(1497, 198),2988,1447756886.401234
(7333, 7109),2987,1447756886.698588
(7109, 5884),2986,1447756886.983886
(415, 414),2985,1447756887.262377
(414, 413),2984,1447756887.566439
(1039, 415),2983,1447756887.865129
(415, 413),2982,1447756888.155418
(1918, 629),2981,1447756888.484807
(629, 499),2980,1447756888.778762
(5860, 1918),2979,1447756889.070492
(1918, 499),2978,1447756889.383356
(1954, 1453),2977,1447756889.707109
(1453, 213),2976,1447756889.996049
(2995, 1954),2975,1447756890.309378
(213, 2995),2974,1447756890.600989
(2105, 2166),2973,1447756890.900261
(2105, 373),2972,1447756891.213321
(2793, 2166),2971,1447756891.507677
(2166, 373),2970,1447756891.820634
(2144, 2143),2969,1447756892.133780
(2143, 227),2968,1447756892.421123
(2145, 2144),2967,1447756892.705692
(227, 2145),2966,1447756892.993195
(2499, 4166),2965,1447756893.295481
(2499, 587),2964,1447756893.588629
(4500, 4166),2963,1447756893.883192
(4166, 587),2962,1447756894.180701
(2669, 2671),2961,1447756894.538343
(2669, 2088),2960,1447756894.847012
(5819, 2671),2959,1447756895.146514
(2088, 5819),2958,1447756895.425335
(2904, 2903),2957,1447756895.704868
(2903, 1114),2956,1447756896.005624
(6988, 2904),2955,1447756896.289464
(2904, 1114),2954,1447756896.590808
(2915, 1883),2953,1447756896.885922
(1883, 1881),2952,1447756897.176639
(4876, 2915),2951,1447756897.474677
(2915, 1881),2950,1447756897.777896
(2925, 3555),2949,1447756898.067825
(2925, 1805),2948,1447756898.374768
(6875, 3555),2947,1447756898.673438
(3555, 1805),2946,1447756898.982370
(3192, 1123),2945,1447756899.262773
(1123, 1122),2944,1447756899.574669
(5480, 3192),2943,1447756899.868252
(3192, 1122),2942,1447756900.172859
(3250, 3248),2941,1447756900.495466
(3248, 445),2940,1447756900.810669
(5475, 3250),2939,1447756901.092234
(3250, 445),2938,1447756901.393220
(3285, 3098),2937,1447756901.693227
(3098, 2170),2936,1447756901.995616
(3971, 3285),2935,1447756902.289674
(3285, 2170),2934,1447756902.597344
(3325, 2792),2933,1447756902.895005
(301, 2792),2932,1447756903.201372
(3648, 1586),2931,1447756903.531396
(1586, 195),2930,1447756903.823996
(5896, 3648),2929,1447756904.144701
(3648, 195),2928,1447756904.453104
(3866, 2637),2927,1447756904.801167
(2356, 2637),2926,1447756905.101834
(3870, 3680),2925,1447756905.414944
(3680, 450),2924,1447756905.715768
(5985, 3870),2923,1447756906.028422
(3870, 450),2922,1447756906.307837
(4175, 3551),2921,1447756906.608155
(3551, 2938),2920,1447756906.910516
(4176, 4175),2919,1447756907.215186
(4175, 2938),2918,1447756907.511178
(4256, 1820),2917,1447756907.812055
(1820, 1819),2916,1447756908.122748
(5327, 4256),2915,1447756908.429062
(4256, 1819),2914,1447756908.723508
(4305, 3968),2913,1447756909.041954
(3097, 3968),2912,1447756909.341988
(4589, 3414),2911,1447756909.632793
(3414, 1665),2910,1447756909.919930
(6678, 4589),2909,1447756910.208119
(4589, 1665),2908,1447756910.504818
(4711, 4165),2907,1447756910.808570
(4165, 30),2906,1447756911.119026
(6293, 4711),2905,1447756911.434010
(4711, 30),2904,1447756911.752969
(4787, 3754),2903,1447756912.052087
(3754, 2700),2902,1447756912.355163
(4787, 5514),2901,1447756912.656851
(4787, 2700),2900,1447756912.949614
(4901, 541),2899,1447756913.245680
(541, 9),2898,1447756913.585113
(6128, 4901),2897,1447756913.870779
(9, 6128),2896,1447756914.174717
(4963, 4906),2895,1447756914.477793
(4906, 1022),2894,1447756914.767552
(6923, 4963),2893,1447756915.082502
(4963, 1022),2892,1447756915.396917
(5237, 4179),2891,1447756915.700827
(4179, 4115),2890,1447756915.992077
(5354, 5237),2889,1447756916.309526
(5237, 4115),2888,1447756916.621348
(5263, 5735),2887,1447756916.918873
(5263, 4190),2886,1447756917.229207
(6976, 5735),2885,1447756917.533804
(5735, 4190),2884,1447756917.829094
(5341, 2553),2883,1447756918.122614
(133, 2553),2882,1447756918.430321
(5523, 4366),2881,1447756918.750899
(4366, 781),2880,1447756919.051171
(5965, 5523),2879,1447756919.355997
(781, 5965),2878,1447756919.660323
(5595, 5594),2877,1447756919.956654
(5594, 1110),2876,1447756920.269893
(6516, 5595),2875,1447756920.582200
(1110, 6516),2874,1447756920.900209
(5803, 2530),2873,1447756921.193348
(2530, 2472),2872,1447756921.490515
(5856, 5803),2871,1447756921.798650
(5803, 2472),2870,1447756922.108595
(5904, 3724),2869,1447756922.408669
(3724, 2025),2868,1447756922.699780
(6237, 5904),2867,1447756922.980595
(5904, 2025),2866,1447756923.289879
(6374, 1524),2865,1447756923.581884
(1524, 1414),2864,1447756923.878024
(6375, 6374),2863,1447756924.173101
(6374, 1414),2862,1447756924.466175
(6530, 5986),2861,1447756924.769136
(5986, 2555),2860,1447756925.087383
(6531, 6530),2859,1447756925.387512
(6530, 2555),2858,1447756925.687618
(7247, 6852),2857,1447756925.990222
(6852, 2181),2856,1447756926.283233
(7289, 7247),2855,1447756926.581541
(7247, 2181),2854,1447756926.881069
(381, 7323),2853,1447756927.161947
(7323, 5109),2852,1447756927.448041
(564, 6021),2851,1447756927.745169
(6021, 2676),2850,1447756928.058746
(570, 5487),2849,1447756928.364205
(5487, 3059),2848,1447756928.680545
(869, 6540),2847,1447756928.971203
(3985, 6540),2846,1447756929.259266
(1422, 1927),2845,1447756929.550664
(1423, 1927),2844,1447756929.839489
(4183, 7280),2843,1447756930.137561
(7280, 4184),2842,1447756930.441323
(3873, 6311),2841,1447756930.748062
(6311, 1292),2840,1447756931.058165
(6311, 1372),2839,1447756931.359405
(4079, 4056),2838,1447756931.649119
(3490, 4079),2837,1447756931.944125
(4079, 53),2836,1447756932.249096
(5657, 3905),2835,1447756932.536005
(5657, 1877),2834,1447756932.834138
(5657, 1404),2833,1447756933.131361
(6611, 6098),2832,1447756933.443433
(6611, 4992),2831,1447756933.746097
(6611, 5603),2830,1447756934.049409
(7052, 4489),2829,1447756934.352231
(7052, 3143),2828,1447756934.654097
(7052, 3918),2827,1447756934.960986
(7073, 5968),2826,1447756935.283967
(5967, 7073),2825,1447756935.650170
(7073, 2155),2824,1447756935.952705
(4351, 8),2823,1447756936.255772
(4351, 349),2822,1447756936.555420
(4351, 605),2821,1447756936.840627
(605, 349),2820,1447756937.130663
(8, 349),2819,1447756937.419159
(5565, 1037),2818,1447756937.713966
(5565, 3900),2817,1447756938.024065
(4869, 5565),2816,1447756938.326948
(3900, 4869),2815,1447756938.615494
(1037, 3900),2814,1447756938.888994
(5736, 337),2813,1447756939.188160
(5736, 4522),2812,1447756939.498415
(5736, 4708),2811,1447756939.809470
(4708, 4522),2810,1447756940.111891
(337, 4522),2809,1447756940.417430
(5829, 3572),2808,1447756940.711173
(3573, 5829),2807,1447756941.013809
(5829, 4321),2806,1447756941.309674
(4321, 3573),2805,1447756941.622072
(3572, 3573),2804,1447756941.927883
(6484, 192),2803,1447756942.232865
(4295, 6484),2802,1447756942.551835
(6484, 4701),2801,1447756942.884237
(4701, 4295),2800,1447756943.185504
(192, 4295),2799,1447756943.504856
(6883, 66),2798,1447756943.806176
(6883, 3964),2797,1447756944.098702
(6883, 5312),2796,1447756944.391483
(5312, 3964),2795,1447756944.694218
(66, 3964),2794,1447756944.987102
(33, 1268),2793,1447756945.298323
(33, 1007),2792,1447756945.596862
(53, 4056),2791,1447756945.906689
(53, 3490),2790,1447756946.190020
(59, 4082),2789,1447756946.477455
(59, 3561),2788,1447756946.790761
(281, 3117),2787,1447756947.092806
(281, 1454),2786,1447756947.400364
(492, 984),2785,1447756947.694496
(487, 492),2784,1447756947.994949
(573, 4241),2783,1447756948.310737
(573, 3949),2782,1447756948.627269
(691, 4507),2781,1447756948.925615
(688, 691),2780,1447756949.218329
(775, 2262),2779,1447756949.524292
(772, 775),2778,1447756949.820005
(825, 4853),2777,1447756950.132771
(825, 3450),2776,1447756950.429026
(855, 2954),2775,1447756950.730675
(237, 855),2774,1447756951.034834
(915, 5812),2773,1447756951.323912
(915, 2541),2772,1447756951.614786
(1052, 2117),2771,1447756951.926029
(208, 1052),2770,1447756952.248756
(1126, 5081),2769,1447756952.545885
(1126, 4896),2768,1447756952.848358
(1139, 4235),2767,1447756953.154165
(1139, 3709),2766,1447756953.444220
(1154, 5),2765,1447756953.746994
(5, 1153),2764,1447756954.033253
(1173, 324),2763,1447756954.336720
(324, 1172),2762,1447756954.636049
(1292, 3873),2761,1447756954.924051
(1292, 1372),2760,1447756955.227973
(1331, 3706),2759,1447756955.526088
(1330, 1331),2758,1447756955.826130
(1389, 267),2757,1447756956.118519
(267, 1335),2756,1447756956.413108
(1404, 3905),2755,1447756956.698810
(1404, 1877),2754,1447756956.996584
(1430, 427),2753,1447756957.290542
(427, 932),2752,1447756957.586030
(1439, 6241),2751,1447756957.866864
(202, 1439),2750,1447756958.175864
(1474, 5505),2749,1447756958.486746
(974, 1474),2748,1447756958.794997
(1536, 7130),2747,1447756959.106088
(1026, 1536),2746,1447756959.403171
(1545, 306),2745,1447756959.687681
(306, 792),2744,1447756959.974309
(1554, 4650),2743,1447756960.279137
(937, 1554),2742,1447756960.570076
(1606, 7292),2741,1447756960.867636
(963, 1606),2740,1447756961.169774
(1710, 3744),2739,1447756961.467421
(126, 1710),2738,1447756961.779060
(1723, 1256),2737,1447756962.082049
(1256, 1457),2736,1447756962.366618
(1728, 1521),2735,1447756962.650178
(353, 1521),2734,1447756962.955286
(1818, 421),2733,1447756963.255915
(421, 1221),2732,1447756963.555075
(1891, 519),2731,1447756963.842462
(519, 943),2730,1447756964.148392
(1898, 2390),2729,1447756964.507983
(1518, 1898),2728,1447756964.802454
(1931, 1422),2727,1447756965.087640
(1422, 1423),2726,1447756965.377638
(1952, 1903),2725,1447756965.679421
(891, 1903),2724,1447756966.003088
(1955, 6300),2723,1447756966.323912
(1955, 2203),2722,1447756966.604924
(2017, 2557),2721,1447756966.894076
(812, 2017),2720,1447756967.180989
(2046, 5001),2719,1447756967.489301
(718, 2046),2718,1447756967.797374
(2060, 6063),2717,1447756968.091981
(1636, 2060),2716,1447756968.384115
(2070, 6773),2715,1447756968.679492
(730, 2070),2714,1447756968.969646
(2083, 2378),2713,1447756969.271847
(1718, 2083),2712,1447756969.569592
(2084, 5057),2711,1447756969.867899
(2084, 2662),2710,1447756970.184690
(2155, 5968),2709,1447756970.476653
(2155, 5967),2708,1447756970.775622
(2232, 2233),2707,1447756971.078488
(1806, 2232),2706,1447756971.380625
(2247, 3081),2705,1447756971.672771
(113, 2247),2704,1447756971.968950
(2310, 6466),2703,1447756972.252794
(2220, 2310),2702,1447756972.552918
(2315, 2882),2701,1447756972.837898
(2261, 2315),2700,1447756973.123745
(2319, 2843),2699,1447756973.443198
(2072, 2319),2698,1447756973.741629
(2336, 4391),2697,1447756974.042255
(1376, 2336),2696,1447756974.337200
(2373, 1968),2695,1447756974.627538
(1388, 1968),2694,1447756974.926119
(2386, 4728),2693,1447756975.223666
(2386, 3582),2692,1447756975.525773
(2392, 862),2691,1447756975.822833
(862, 1813),2690,1447756976.114266
(2397, 4665),2689,1447756976.430468
(2359, 2397),2688,1447756976.753290
(2440, 3591),2687,1447756977.056472
(1838, 2440),2686,1447756977.370873
(2483, 2666),2685,1447756977.661902
(269, 2483),2684,1447756977.965264
(2554, 1716),2683,1447756978.280873
(1716, 2552),2682,1447756978.579060
(2561, 3357),2681,1447756978.879429
(2559, 2561),2680,1447756979.188780
(2643, 2644),2679,1447756979.506650
(514, 2643),2678,1447756979.796976
(2649, 1953),2677,1447756980.078441
